dataset_id,split_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,min_n_runs_per_severity,n_paired_seed_cells,n_training_seeds,n_graph_seeds,ci_method
yelpchi,r40_s1,heterophily_rewire_nonoracle,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.23989257988168586,0.0030216828653320646,0.23764719725821112,0.24269295687361275,0.7996419329389528,0.010072276217773549,0.7921573241940372,0.8089765229120426,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.12206507186369264,0.012347525645363299,0.11028514234640512,0.1284352604546744,0.4068835728789755,0.04115841881787766,0.36761714115468375,0.4281175348489147,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.11335193898403444,0.026832385517959332,0.08774585337810721,0.12684352813906044,0.37783979661344824,0.08944128505986444,0.292486177927024,0.4228117604635349,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.15653563513830515,0.002498545488741406,0.15442633353051796,0.15952942771681417,0.5217854504610171,0.008328484962471372,0.5147544451017265,0.5317647590560471,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.1355882436538443,0.005697228290357648,0.13123112629654599,0.14064471462716113,0.45196081217948103,0.01899076096785883,0.43743708765515327,0.46881571542387046,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.19588230692650774,0.005070172664307946,0.19106701739867044,0.1985910129202336,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.19101180660738312,0.013179043184509975,0.17847257774080474,0.19756545209779508,0.6367060220246104,0.04393014394836658,0.5949085924693494,0.6585515069926504,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.21201106996920743,0.0010035352447447248,0.21135468082255862,0.21300697941191662,0.7067035665640251,0.0033451174824824163,0.7045156027418621,0.7100232647063889,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,heterophily_rewire_nonoracle,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.20300313455958346,0.0030691683571147125,0.2007086769593091,0.20582479928334374,0.6766771151986115,0.010230561190382377,0.6690289231976971,0.6860826642778124,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2205468464166372,0.0046203211379990195,0.21627493154493024,0.2237355879082038,0.7351561547221241,0.015401070459996748,0.7209164384831009,0.745785293027346,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.21197571249629368,0.017441370595992607,0.19541229463836374,0.2230550571454072,0.706585708320979,0.058137901986642024,0.6513743154612125,0.7435168571513573,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23975969922227525,0.0017920521913947554,0.2378039689217026,0.24135685473344298,0.7991989974075843,0.005973507304649184,0.7926798964056755,0.8045228491114766,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2256489048618014,0.0023516690399952725,0.2238973865076142,0.2277096971666551,0.7521630162060045,0.007838896799984233,0.7463246216920474,0.7590323238888504,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.10845815105797507,0.009302231212160332,0.09966132015187171,0.11456027084688566,0.36152717019325026,0.03100743737386776,0.332204400506239,0.38186756948961886,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1013094801195544,0.022682706843179298,0.07955967890908437,0.1152833016660468,0.33769826706518136,0.07560902281059766,0.26519892969694786,0.384277672220156,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1460196504606548,0.002829306636691428,0.14312472404105384,0.1484518096429603,0.4867321682021826,0.009431022122304763,0.4770824134701794,0.49483936547653434,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11975199865088182,0.004077377037546298,0.11665875899599172,0.1233740901048693,0.3991733288362728,0.013591256791820988,0.3888625299866391,0.41124696701623115,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1895050443170379,0.003937329067438634,0.18574065365674766,0.19217522523520889,0.6316834810567927,0.01312443022479544,0.6191355121891589,0.6405840841173628,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.18520364188557314,0.01196684251642188,0.1740301271405263,0.19273937535681004,0.6173454729519104,0.039889475054739595,0.5801004238017543,0.6424645845227002,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20666559956163993,0.0011329092194113477,0.20552857318957224,0.2078269616049641,0.6888853318721332,0.003776364064704494,0.6850952439652408,0.6927565386832136,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_feature_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1948816934323555,0.0022248582535160195,0.19322167482267175,0.196666413466392,0.6496056447745183,0.007416194178386752,0.6440722494089058,0.65555471155464,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23392294268387864,0.006106570490402554,0.22811321484132044,0.23689824422882846,0.7797431422795957,0.02035523496800852,0.7603773828044014,0.7896608140960948,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.22522305330863857,0.021243165909350825,0.2050194283967884,0.23565240995621414,0.7507435110287952,0.0708105530311694,0.6833980946559615,0.7855080331873804,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2527524714247358,0.0007003961115044521,0.2522492127486848,0.2532473373287475,0.8425082380824527,0.0023346537050148207,0.8408307091622824,0.844157791095825,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2424939330621471,0.0024565865864556624,0.24040818589831342,0.2443796511086153,0.808313110207157,0.008188621954852213,0.8013606196610447,0.8145988370287176,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.12206507186369264,0.012347525645363299,0.11028514234640512,0.1284352604546744,0.4068835728789755,0.04115841881787766,0.36761714115468375,0.4281175348489147,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1153600837695982,0.02955059021886326,0.08731133858109424,0.1297913004414041,0.3845336125653274,0.09850196739621088,0.2910377952703142,0.43263766813801363,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1635062894694982,0.0018067317463853338,0.16226239087911418,0.1648723704069935,0.5450209648983273,0.006022439154617759,0.540874636263714,0.5495745680233118,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.14054054059789048,0.004952509291691725,0.13651023021382627,0.1443519639884995,0.46846846865963493,0.016508364305639088,0.45503410071275435,0.48117321329499835,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19588230692650774,0.005070172664307946,0.19106701739867044,0.1985910129202336,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19211978220985,0.014482969641975324,0.17841482301258707,0.19930359270921746,0.6403992740328333,0.048276565473251085,0.5947160767086236,0.6643453090307249,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.21461199600582131,0.001017146840025798,0.2139057285755962,0.2153951909160275,0.7153733200194046,0.003390489466752654,0.7130190952519874,0.7179839697200916,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,camouflage_relation_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20471592250021686,0.002583108706732875,0.2024895032355075,0.20673824986825862,0.6823864083340563,0.008610362355776256,0.6749650107850249,0.6891274995608621,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.1559486284559191,0.004071046993601707,0.15207547656088033,0.15793216281921899,0.7797431422795957,0.02035523496800852,0.7603773828044014,0.7896608140960948,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.14935435751222226,0.014106668609973722,0.13596251308195012,0.15623435239532396,0.7467717875611113,0.0705333430498686,0.6798125654097505,0.7811717619766195,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16747996193124826,0.0004724795416801218,0.1670357942782968,0.16781806538022634,0.8373998096562414,0.0023623977084005956,0.8351789713914839,0.8390903269011319,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.1600684188045752,0.001964415001380633,0.15864786080683596,0.16180790526015815,0.8003420940228757,0.009822075006903162,0.7932393040341796,0.8090395263007908,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.08137671457579512,0.008231683763575533,0.07352342823093676,0.08562350696978294,0.4068835728789755,0.04115841881787767,0.36761714115468375,0.4281175348489147,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.07565732401473477,0.018574350416558496,0.058091112976163,0.08478959346491892,0.37828662007367375,0.09287175208279248,0.29045556488081503,0.42394796732459455,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.10578536239217248,0.001304090081493595,0.10433123788954068,0.10657270251834494,0.5289268119608623,0.006520450407467965,0.5216561894477033,0.5328635125917247,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.09042551754398934,0.003977835231968051,0.08746865881822205,0.0938463371815221,0.4521275877199466,0.019889176159840247,0.4373432940911102,0.46923168590761044,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13058820461767184,0.003380115109538629,0.1273780115991136,0.13239400861348907,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.12735200806947133,0.009214041743120153,0.11860887521604284,0.13194137404593473,0.6367600403473566,0.04607020871560076,0.5930443760802142,0.6597068702296738,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.14172675439941212,0.0005684781062062221,0.141300557866583,0.1422000992161362,0.7086337719970606,0.0028423905310311173,0.7065027893329148,0.711000496080681,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s1,noise_edges_uniform,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13525893395992583,0.0020813071823052834,0.1336656509497019,0.13696109251589667,0.676294669799629,0.010406535911526429,0.6683282547485092,0.6848054625794834,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23396208259715295,0.006249450640959505,0.22803582610110734,0.23724301675099393,0.7798736086571765,0.02083150213653167,0.7601194203370245,0.7908100558366464,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.22285783916827748,0.019269175416158503,0.20448785825047094,0.23285144834519475,0.7428594638942583,0.06423058472052835,0.6816261941682364,0.7761714944839826,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23800407334952994,0.0011420419017351571,0.2372121733887808,0.2390716845535198,0.7933469111650998,0.0038068063391171886,0.7907072446292694,0.7969056151783993,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.19335214555296226,0.009400991015185404,0.18586578615895435,0.20129784307085927,0.6445071518432076,0.031336636717284656,0.6195526205298478,0.6709928102361975,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11997837979756079,0.011966578480142678,0.10857611125650438,0.12649587763402242,0.39992793265853593,0.03988859493380895,0.3619203708550145,0.42165292544674154,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.10850422859794381,0.025207223990563958,0.08470589991206662,0.12187417463036615,0.361680761993146,0.08402407996854652,0.2823529997068887,0.4062472487678872,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.13383457405085092,0.0020369097423973775,0.1322112999747463,0.13545784812695552,0.44611524683616965,0.006789699141324601,0.44070433324915426,0.451526160423185,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.08342016761892732,0.008095211747764435,0.07682577101699685,0.0906298351675187,0.27806722539642437,0.026984039159214785,0.25608590338998954,0.30209945055839565,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1950877531944566,0.004263745739766124,0.1909920216767193,0.19746077698766804,0.6502925106481886,0.014212485799220433,0.6366400722557309,0.6582025899588935,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.18885319985192575,0.012967277425526474,0.17655976651207222,0.19542264981747043,0.6295106661730858,0.04322425808508824,0.5885325550402407,0.6514088327249015,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20006001918011146,0.0004506581735394399,0.1996457439176005,0.20047878438831307,0.6668667306003715,0.0015021939117981409,0.6654858130586686,0.6682626146277104,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.17244826764863336,0.004549099561494903,0.16874887476557093,0.17629893016123271,0.5748275588287779,0.015163665204983027,0.5624962492185699,0.5876631005374424,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.23396208259715295,0.006249450640959505,0.22803582610110734,0.23724301675099393,0.7798736086571765,0.02083150213653167,0.7601194203370245,0.7908100558366464,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.22465405011125594,0.02186326143320377,0.2038236119743353,0.23571197464731938,0.7488468337041867,0.07287753811067922,0.6794120399144509,0.7857065821577314,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.24775994049563171,0.0008162853615172102,0.24712956077923393,0.24847615851585078,0.8258664683187724,0.0027209512050573653,0.8237652025974465,0.8282538617195028,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.2398779720861548,0.0031741088971278942,0.23740021149068333,0.24283170319189695,0.7995932402871828,0.010580362990426282,0.7913340383022779,0.8094390106396566,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.11997837979756079,0.011966578480142678,0.10857611125650438,0.12649587763402242,0.39992793265853593,0.03988859493380895,0.3619203708550145,0.42165292544674154,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.11292452446131847,0.027549917557476655,0.08658871833292965,0.12692211081144603,0.3764150815377282,0.09183305852492217,0.2886290611097654,0.42307370270482014,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.15352630115464252,0.001765658124726072,0.1522155669447827,0.15507019700364372,0.5117543371821418,0.005885527082420246,0.5073852231492758,0.5169006566788125,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.13553700447337955,0.008070959584583096,0.12887625128943592,0.1421733010004705,0.4517900149112653,0.02690319861527699,0.42958750429811976,0.4739110033349016,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.1950877531944566,0.004263745739766124,0.1909920216767193,0.19746077698766804,0.6502925106481886,0.014212485799220433,0.6366400722557309,0.6582025899588935,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.19042962439575986,0.01389606268725283,0.17715091611526315,0.19743384251392138,0.6347654146525328,0.046320208957509414,0.5905030537175439,0.6581128083797378,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.20911956324927833,0.000756730322603337,0.208488988807292,0.20968118439237887,0.6970652108309278,0.002522434408677781,0.6949632960243071,0.6989372813079298,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.20222377634416294,0.003488520874610594,0.19939906146800876,0.20519545757160113,0.6740792544805432,0.011628402915368635,0.664663538226696,0.6839848585720038,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2215352107787194,0.005239792230286485,0.21651520302024196,0.2246130069926339,0.7384507025957314,0.017465974100954955,0.7217173434008066,0.7487100233087796,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2149092690224185,0.018884218279170563,0.1968959673257863,0.22480895880718194,0.7163642300747283,0.06294739426390189,0.6563198910859543,0.7493631960239397,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2402530605695273,0.0013523075602907152,0.23908935496258624,0.24186837929819932,0.8008435352317577,0.004507691867635725,0.7969645165419543,0.8062279309939978,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.22701505597670493,0.0026726026414287548,0.2249053618255946,0.22938605003031745,0.7567168532556832,0.00890867547142919,0.7496845394186487,0.7646201667677248,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.10771016703024441,0.010162244022282484,0.09801397115184371,0.11350825719002791,0.3590338901008147,0.03387414674094161,0.3267132371728125,0.37836085730009306,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1033089880458552,0.025094762442426637,0.07938450141036571,0.11639583014180314,0.34436329348618405,0.08364920814142211,0.264615004701219,0.3879861004726771,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.14937991938255948,0.002934239998996021,0.14685592551297505,0.15191997843346552,0.4979330646085317,0.00978079999665342,0.48951975170991713,0.506399928111552,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1221350291809891,0.006507918780390309,0.11676410553423999,0.12743228594737893,0.4071167639366304,0.02169306260130103,0.38921368511413335,0.4247742864912631,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.18923151214920209,0.0037068700134504132,0.18570080824847368,0.19134935072562104,0.630771707164007,0.012356233378168055,0.619002694161579,0.6378311690854035,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1859885516497232,0.01329054275029935,0.17330179709148177,0.19283745173714315,0.6199618388324106,0.04430180916766451,0.5776726569716059,0.6427915057904773,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20737593325495335,0.0009766701942486744,0.20651634817215145,0.20833651392694127,0.6912531108498446,0.003255567314162258,0.6883878272405047,0.6944550464231376,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_feature_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19556386744141468,0.003263439700404875,0.19290652308511547,0.19824713051129644,0.6518795581380489,0.010878132334682912,0.6430217436170517,0.6608237683709886,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,r40_s2,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23396208259715295,0.006249450640959505,0.22803582610110734,0.23724301675099393,0.7798736086571765,0.02083150213653167,0.7601194203370245,0.7908100558366464,5,10,5,2,paired_curve_crossed_training_graph_seed_bootstrap
