split_regime_id,train_size,val_size,test_size,dataset_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_splits,min_paired_training_seeds_per_split,min_graph_seeds_per_split,ci_method
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_feature_oracle,secgfd,train_on_variant,f1_macro,0.3,True,oracle_privileged_training_diagnostic,False,0.6745586040730145,0.002368589455694476,0.6725465837860035,0.6771689978312204,0.635812420341027,0.007139247272916402,0.6287729722246768,0.6430474477901453,0.038746183731987356,0.004838621212302622,0.034121550041074956,0.04377361156132679,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_feature_oracle,secgfd,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7998821460312574,0.003050446903509094,0.7964928142378684,0.8024072026834824,0.7246329106203326,0.010878814215876569,0.7132612702293986,0.7349407373993103,0.0752492354109246,0.00788443330219883,0.06746646528417197,0.08323154400846983,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,average_precision,0.3,True,oracle_privileged_training_diagnostic,False,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,f1_macro,0.3,True,oracle_privileged_training_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.5552613216133242,0.002669828395410064,0.5522394269132922,0.5573005662067334,0.5412310799353899,0.004063999885743835,0.5372357918414068,0.5453604720575262,0.014030241677934261,0.0018115395646757365,0.011940094149207126,0.01514699581271015,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7174531815578268,0.0006039508497571604,0.7168199074913527,0.7180227604746475,0.7111075757719192,0.0020245686127737983,0.7094919256771068,0.7133786622949948,0.006345605785907645,0.001479415597719908,0.004644098179652711,0.007327981814245777,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8456095121048636,0.0008522075206968861,0.8451136884200032,0.8465935467722904,0.8391784603209569,0.0016267575643619091,0.8381803566841622,0.8410556202704061,0.006431051783906735,0.0007760575156616656,0.005537926501884183,0.006940944438134966,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,average_precision,0.3,True,oracle_privileged_training_diagnostic,False,0.5552613216133242,0.002669828395410064,0.5522394269132922,0.5573005662067334,0.5450899768318632,0.0016144102046472377,0.543945270008643,0.5469365182302022,0.010171344781460881,0.002851888301684819,0.007851284656547487,0.013355296198090427,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,f1_macro,0.3,True,oracle_privileged_training_diagnostic,False,0.7174531815578268,0.0006039508497571604,0.7168199074913527,0.7180227604746475,0.7145239982006109,0.0021478505849619666,0.7120507190534878,0.7159201051082117,0.00292918335721574,0.001596230407561249,0.0019157062673466508,0.0047691884378647355,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.8456095121048636,0.0008522075206968861,0.8451136884200032,0.8465935467722904,0.8405803138821644,0.0018748839146555654,0.8384176867274871,0.8417480712899558,0.0050291982226992014,0.0016690250100286285,0.0033656171300474485,0.006703614394810198,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.39821984499025387,0.027049927016352417,0.38179236868125566,0.42944014890711674,0.3930335245959507,0.024783092011987175,0.37670707514738305,0.42155078911525184,0.005186320394303214,0.00265396850534138,0.0025843078571720023,0.007889359791865048,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6490481483492816,0.01872261321720637,0.6375118690202062,0.6706504896075932,0.6472395232422764,0.017462537522674886,0.6360251920376788,0.6673594176870782,0.0018086251070052646,0.0013505658734369625,0.0006481264179734048,0.0032910719205151207,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7649293071507189,0.023876909626646715,0.7495764898410918,0.7924381403626047,0.7624890370893905,0.022143781494350756,0.7486922158737516,0.7880310217142089,0.0024402700613284684,0.0017969998581001602,0.0008842739673402767,0.004407118648395669,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_on_variant,average_precision,0.3,True,oracle_privileged_training_diagnostic,False,0.3992330266056244,0.027199513546312667,0.38337358882194267,0.43063980263938983,0.3894173360904592,0.0023214224933198924,0.3868906259304246,0.3914558067862881,0.00981569051516517,0.025488042938628587,-0.006531986732722266,0.03918399585310177,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_on_variant,f1_macro,0.3,True,oracle_privileged_training_diagnostic,False,0.6497380235622016,0.018267488849658873,0.6382223651484653,0.6708008636264987,0.6439521908350718,0.0035345906981224346,0.6410921989324794,0.6479038263603522,0.005785832727129751,0.014819075660597241,-0.002869833784014064,0.02289703726614654,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,sage,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7651267213218675,0.023869605594869475,0.7494028649676207,0.7925929430916682,0.7567305391285911,0.002368673095525942,0.7540634251481763,0.7585889670506237,0.008396182193276399,0.022178441336890446,-0.004660560180555373,0.034003976041044215,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.45212708842776705,0.0016750860267174402,0.45104574600768627,0.4540566214469175,0.46281953633973355,0.0037086307972721,0.45863358801651516,0.4656950192022428,-0.010692447911966501,0.0034559779009838837,-0.014416121373545402,-0.007587842008828977,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6754057891957593,0.0025681276060250816,0.6736884583885713,0.6783581022714417,0.6810383782681354,0.0019929990824768284,0.6791029931752908,0.6830843837327544,-0.00563258907237596,0.0010327465400956884,-0.006756950969095632,-0.004726281461312809,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8011457561582537,0.0016285610614605228,0.7998226116504265,0.8029645568206764,0.8070743247307575,5.092116736163106e-05,0.8070309046176994,0.8071303711473439,-0.005928568572503641,0.0016738207281006524,-0.007307759496917532,-0.004066347797023029,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,average_precision,0.3,True,oracle_privileged_training_diagnostic,False,0.4497688826157887,0.00459049103713546,0.4456039405696373,0.45469081684098045,0.5084062517964977,0.0020792631188612317,0.5067952953720655,0.5107534659349968,-0.05863736918070894,0.00565997497127312,-0.06206605351279326,-0.052104478531085054,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,f1_macro,0.3,True,oracle_privileged_training_diagnostic,False,0.6745586040730145,0.002368589455694476,0.6725465837860035,0.6771689978312204,0.7023735967572589,0.003939703875752943,0.6994316708269991,0.7068495672921417,-0.027814992684244377,0.0016156394531194865,-0.029680569460921225,-0.026879321550816404,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7998821460312574,0.003050446903509094,0.7964928142378684,0.8024072026834824,0.8290414314414706,0.002896192344827396,0.827333986399655,0.8323854157297678,-0.029159285410213173,0.002208331736820119,-0.0308411721617864,-0.026658471022567864,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,roc_auc,0.3,False,non_oracle_controlled_stress,True,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,average_precision,0.3,False,non_oracle_controlled_stress,True,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,roc_auc,0.3,False,non_oracle_controlled_stress,True,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,0.0,0.0,0.0,0.0,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.5552613216133242,0.002669828395410064,0.5522394269132922,0.5573005662067334,0.4849083523266671,0.003917121883026359,0.4807406276482847,0.488514186117754,0.070352969286657,0.006026430093802283,0.06372524079553829,0.07550334407166222,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.7174531815578268,0.0006039508497571604,0.7168199074913527,0.7180227604746475,0.683898308278506,0.002692806602375063,0.6817103178938142,0.6869056071464786,0.03355487327932076,0.0025505836479909226,0.030611269561001363,0.03510958959753829,3,5,2,split_bootstrap_over_split_means
