dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,r40_s0,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,roc_auc,0.3,False,non_oracle_controlled_stress,True,0.8029645568206764,0.013371933367305845,0.792540278245698,0.8129117892532464,0.7979198124245399,0.011953021420516996,0.7882241321042995,0.8080025936543409,0.005044744396136447,0.00239321707256633,0.0031075212736441536,0.00698196751862874,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.41124348128035465,0.04204684441298214,0.3733650626072927,0.43209180460633795,0.41124348128035476,0.039642145082553835,0.3733650626072927,0.43209180460633795,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,sage,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.4294401489071168,0.011108106651061444,0.4201066672355573,0.43704812868146553,0.41637717747647834,0.00960144906826484,0.4085064743578807,0.42382128756740073,0.013062971430638526,0.0011480748429080006,0.0120669670720987,0.014129943229847298,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.5573005662067334,0.018706383216090285,0.5437668293058349,0.5709124866038947,0.48547024321396287,0.008280604460732994,0.47888145337682564,0.4909524554801389,0.07183032299277052,0.0108415301203112,0.06381999040459645,0.08040766665970693,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,average_precision,0.3,False,non_oracle_controlled_stress,True,0.45104574600768627,0.028436244023018593,0.4290106928530847,0.47245757288471096,0.4360739107612736,0.028204139653241977,0.41314345198615277,0.45871328008004975,0.01497183524641269,0.004903725024461586,0.010473864481173217,0.018552267166740525,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.6582643139773169,0.01810777845313724,0.641941533044603,0.6672277752551701,0.6582643139773169,0.017072177248582662,0.641941533044603,0.6672114137952395,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,sage,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.6706504896075932,0.0034652203515956703,0.6679241139543695,0.6730677967397527,0.6635085481223741,0.002561243358965319,0.6614299724336459,0.6655137693901896,0.007141941485219083,0.0011073611732650794,0.006272005652303458,0.008119621310451918,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.7180227604746475,0.0029944450782016835,0.7154590428620085,0.7203074887962327,0.683078999795225,0.007243807906213604,0.677129839343338,0.6895613519952387,0.03494376067942262,0.008607770195046858,0.02783118201255381,0.041681710585461815,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,f1_macro,0.3,False,non_oracle_controlled_stress,True,0.6783581022714416,0.013241632018800442,0.668478471402457,0.6884963763431516,0.6743330679693311,0.01141863961829501,0.6651310500304184,0.6841580714184767,0.00402503430211032,0.002278008864159518,0.0020739474639323583,0.0059409314029222225,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,mlp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7874991091518592,0.022067852245887656,0.7675594767377161,0.7977213104976402,0.7027655987509451,0.015471413415684896,0.6887953229710385,0.7151709008789956,0.08473351040091405,0.008385334456925075,0.0764347290335317,0.0930676700514767,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
