dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,s0,camouflage_feature_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7909852512071072,0.006877698660101521,0.7833396105573985,0.7966684137453198,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7512939787590044,0.008705430791056078,0.7412549479388981,0.7614920561435682,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7072266609538053,0.0077360524650430815,0.6980467566966372,0.7160582809050942,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8064787439187308,0.0059454485816466136,0.8006114052762601,0.8122104386250412,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7631364609757063,0.005610867064866792,0.7574942838038282,0.7685096845832265,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8140815809826377,0.0037577717102356746,0.8097653582219472,0.8166250675520142,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7696239295689425,0.008048043755214533,0.7606511772788435,0.7782790214504799,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7236584740079414,0.005900263061886166,0.7171558423377279,0.7303789228124707,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
