dataset_id,split_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,min_n_runs_per_severity,n_paired_seed_cells,n_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,heterophily_rewire_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.26171588034947163,0.001675882570202431,0.2598577408415095,0.2636859984564031,0.8723862678315721,0.005586275234008108,0.8661924694716981,0.8789533281880103,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.28544960164796424,0.0008751926815636244,0.28432375300792256,0.286083526147965,0.9514986721598807,0.0029173089385454297,0.9477458433597419,0.9536117538265501,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11981393765084285,0.01467344952346291,0.10087472831431187,0.12962619874661327,0.39937979216947617,0.04891149841154304,0.3362490943810395,0.43208732915537756,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.15188228527037295,0.01749759969960497,0.13222244973552058,0.16193118138708248,0.5062742842345765,0.05832533233201659,0.44074149911840194,0.5397706046236083,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.17492524748578445,0.0040593114429032275,0.17106917908506403,0.1802787471450351,0.5830841582859482,0.013531038143010736,0.5702305969502134,0.6009291571501171,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.25884689691050533,0.001962562422591045,0.25633037726277086,0.2602816436942211,0.8628229897016845,0.006541874741970143,0.8544345908759029,0.8676054789807369,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19595529927795677,0.006321795399285108,0.18779390881159982,0.20004826560608316,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.2110525673780198,0.0073546967688869775,0.20255939737607562,0.21496764038639982,0.7035085579267327,0.02451565589628993,0.6751979912535854,0.7165588012879995,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.22145395351480154,0.002084550458962187,0.21924041795029722,0.22391345835659573,0.7381798450493385,0.006948501529873953,0.7308013931676575,0.746378194521986,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.2737855726663254,0.0023821948277349438,0.2707194166057505,0.2755009459077991,0.9126185755544179,0.00794064942578316,0.9023980553525016,0.9183364863593306,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.23438119901680854,0.007723272590080766,0.22441138280973694,0.2394812069629834,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
