dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.42708999760200883,0.013371437924881189,0.4117790575340485,0.4364707756825262,0.4185808171619915,0.011427208870323313,0.4038434331106909,0.4265187661641547,0.008509180440017305,0.001128764687693133,0.007649187422785734,0.00995200951837158,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,0.5178104655013965,0.01073186331829436,0.5054755464920154,0.5285734961109749,0.049914798285588334,0.005337124936963041,0.04426350369793545,0.055442253086902836,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.47551589125343435,0.000568780563377165,0.4751036963121557,0.4761648011302502,0.4650594413228368,0.005748311064024595,0.46074031180363395,0.47193110563725055,0.010456449930597633,0.005259406179885153,0.004233695492999734,0.014530041792225418,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.6697122615898071,0.005042605823552887,0.6649585800899492,0.6750011046817957,0.6642600376324134,0.0038125220254331335,0.6596252960237694,0.6678756907293368,0.005452223957393643,0.001546013821122325,0.003924906990436017,0.007125413952458914,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.7010917824084179,0.004315547707058778,0.6956374190259761,0.7053267142644629,0.018572141532950188,0.004706416539751822,0.013568618037559765,0.02377000185126262,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.6896884499828166,0.004092481610386039,0.6872482798545348,0.6944131866758828,0.6872208156632357,0.004588279360148969,0.6836317046132322,0.6929563606181964,0.0024676343195809505,0.001119130406646329,0.0014568260576862668,0.0036165752413025443,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,mlp,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.7812706633893618,0.025744241966935887,0.7480379426991232,0.7982706898766113,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,sage,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.7917030310560143,0.0072762682021565986,0.7833301542282035,0.796493852766717,0.8976080822697781,0.010109207458904023,0.8857299323831969,0.9062882064282839,-0.10590505121376388,0.004749269891003188,-0.10979435366156687,-0.09970135387956262,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,pmp,train_on_variant,roc_auc,0.3,True,oracle_privileged_training_diagnostic,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.8876986234061915,0.022210660419921625,0.8620927696541744,0.909599017342098,-0.03850484653147884,0.023928865417763213,-0.06034321457009617,-0.011242741731404826,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
