dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs
yelpchi,s0,heterophily_rewire_nonoracle,mlp,train_on_variant,f1_macro,0.3,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,0.0,0.013579230163254427,-0.027204634887856516,0.027191341201662993,3,6
yelpchi,s0,heterophily_rewire_nonoracle,sage,train_on_variant,f1_macro,0.3,False,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,0.6247590248867307,0.05171696916796973,0.587842672716908,0.6597394014635501,0.04609277825976865,0.019270974953018737,0.0111115112230759,0.08282944402274373,3,6
yelpchi,s0,heterophily_rewire_nonoracle,pmp,train_on_variant,f1_macro,0.3,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.7018451910927451,0.003960619802476109,0.698779684499553,0.7044810273355638,0.017818732848622898,0.001709132988742807,0.014623418006802091,0.021275971355831994,3,6
yelpchi,s0,heterophily_rewire_nonoracle,secgfd,train_on_variant,f1_macro,0.3,False,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,0.6949221706264074,0.01035795469772384,0.6880323902911836,0.7018643432346853,-0.007959541030096884,0.004135986117159508,-0.016808258560330875,-0.0001761435805228834,3,6
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,roc_auc,0.3,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.6998875669454118,0.012550855381142631,0.6901122315418807,0.7075260796686446,0.08138309644395003,0.014404541536074058,0.05175707766938127,0.10538041445709335,3,6
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,roc_auc,0.3,True,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,0.6873711068983469,0.05362222163467543,0.6427657352265779,0.7129587526512657,0.10464139860871424,0.019791276632653666,0.07558939767486417,0.14964614387370553,3,6
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,roc_auc,0.3,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.759798136590236,0.007435640673601674,0.7538696851301216,0.7647663669963092,0.089395640284477,0.0032078816375649822,0.08333332196946143,0.09549448630107395,3,6
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,roc_auc,0.3,True,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,0.7487853777869414,0.01554094643786418,0.7361975156559812,0.7592609745642848,0.06345100420975758,0.0059734271025244125,0.05268712000205618,0.07540017769879656,3,6
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,average_precision,0.3,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,0.3213149900893049,0.02496371549720605,0.3012031482120374,0.3350157169925561,0.07806480208017125,0.0274733452701929,0.023220296095947727,0.1230341297488885,3,6
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,average_precision,0.3,True,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,0.31183070912842636,0.06636606213433982,0.2567700759086307,0.34174804812023357,0.11750152877973657,0.025252106516866605,0.078839702529794,0.1728798660326986,3,6
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,average_precision,0.3,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,0.41739097019771404,0.012993429984014869,0.40762821319428627,0.42649445529277114,0.1503342935892708,0.007788039477027643,0.13448283392717808,0.16462411544903427,3,6
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,average_precision,0.3,True,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,0.3948521883897093,0.024978779329519207,0.3770814193172156,0.4133482164102133,0.07557328214514081,0.009379210380044797,0.05661650862499009,0.09286092089610411,3,6
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,f1_macro,0.3,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6165957513076381,0.012977243240235786,0.6060174949936155,0.6232804655146349,0.03658857961888451,0.012161763878235636,0.014654562130468896,0.05670051674089982,3,6
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,f1_macro,0.3,True,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,0.611339253752072,0.0365188418713546,0.5808444871736723,0.6279255537694722,0.059512549394427405,0.013447706132475014,0.04030232470110995,0.089947813127027,3,6
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,f1_macro,0.3,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.6612018980252039,0.005091418427926304,0.657668297873693,0.664857708609312,0.05846202591616412,0.0020915288075349786,0.05433061901468315,0.062570465456615,3,6
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,f1_macro,0.3,True,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,0.6507056679446243,0.01027465049221418,0.6424705540124391,0.6577041390744514,0.03625696165168624,0.004192416066374208,0.02788263352181053,0.0441497550045878,3,6
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,roc_auc,0.3,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,0.0,0.016581382061336334,-0.03323272069023864,0.03323272069023864,3,6
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,roc_auc,0.3,True,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,0.762328935322456,0.07543048077226323,0.6995741765240363,0.7964034932636795,0.0296835701846051,0.027496593591122633,-0.008492643896905789,0.09279844704922503,3,6
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,roc_auc,0.3,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.84603770914129,0.005630155806083688,0.8416846495717832,0.8498824878902613,0.003156067733423029,0.0026798385304287724,-0.002366299097324584,0.008428265033070148,3,6
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,roc_auc,0.3,True,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,0.8129185418146649,0.00410775671095218,0.8101326147348886,0.8156625402275103,-0.0006821598179659327,0.0019907458679621582,-0.004418732525243535,0.003301525687804674,3,6
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,average_precision,0.3,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,0.0,0.031495276208567,-0.06313069778843666,0.06313069778843666,3,6
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,average_precision,0.3,True,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,0.3902424029238354,0.09731722583441159,0.30935504880126796,0.43525309929656614,0.039089834984327554,0.036024349678024745,-0.015007934587245426,0.120610001653563,3,6
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,average_precision,0.3,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,0.5490791677585565,0.01752980172066194,0.5363475351720586,0.5618263901643088,0.01864609602842837,0.008891152325029886,0.0004752912719067722,0.03548529371398019,3,6
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,average_precision,0.3,True,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,0.4706734283806564,0.010720311340582427,0.46364500349927673,0.47839069113952964,-0.0002479578458062792,0.00407485811962903,-0.008011759768158322,0.008099877883027459,3,6
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,f1_macro,0.3,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,0.0,0.013579230163254427,-0.027204634887856516,0.027191341201662993,3,6
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,f1_macro,0.3,True,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,0.6503314733666037,0.051051092511517036,0.6080320700805987,0.6737530498186848,0.020520329779895707,0.01859774777666651,-0.004738430285716422,0.06301326348973389,3,6
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,f1_macro,0.3,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.7175585036410933,0.005904703998533244,0.7131454529974555,0.7214274327018623,0.0021054203002747185,0.0023547443230414605,-0.002147424549838109,0.006659234892218535,3,6
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,f1_macro,0.3,True,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,0.6891746459376599,0.004603619374686442,0.6863571649110476,0.692936729565227,-0.0022120163413493765,0.002345598385562584,-0.006856834654980404,0.0022963040056293016,3,6
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,roc_auc,0.2,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,0.0,0.016581382061336334,-0.03323272069023864,0.03323272069023864,3,6
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,roc_auc,0.2,False,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,0.6945072888051543,0.07836235685901087,0.63645926070466,0.7530139131424015,0.09750521670190682,0.029364929341395223,0.03922418546387994,0.1542485036133182,3,6
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,roc_auc,0.2,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.8376276461524507,0.0059933817974394815,0.8326999557878896,0.8415981471851358,0.011566130722262313,0.0027843127207029814,0.0060874167406340385,0.017244010548864562,3,6
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,roc_auc,0.2,False,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,0.8172980906186608,0.013185975950977038,0.8085667446770156,0.8266333295730331,-0.005061708621961758,0.004987715090652176,-0.015228057282837585,0.004002264493098984,3,6
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,average_precision,0.2,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,0.0,0.031495276208567,-0.06313069778843666,0.06313069778843666,3,6
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,average_precision,0.2,False,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,0.2970383045910616,0.09924313198743062,0.22618533650613912,0.36796436680359945,0.13229393331710132,0.037652446102202204,0.05329046471422131,0.20220669280614942,3,6
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,average_precision,0.2,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,0.5227719824513809,0.02060047169015119,0.5079396428928684,0.5376922010726493,0.044953281335603945,0.009758269985743133,0.02447720903953632,0.06368712838098259,3,6
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,average_precision,0.2,False,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,0.4764958870123362,0.024991319291903152,0.45965005927281144,0.4942410754540763,-0.006070416477486074,0.009229369716276655,-0.02406230950352284,0.010834746428437014,3,6
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,f1_macro,0.2,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,0.0,0.013579230163254427,-0.027204634887856516,0.027191341201662993,3,6
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,f1_macro,0.2,False,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,0.6015644774299329,0.04925506129375515,0.5657325302305055,0.6383581952438901,0.06928732571656648,0.018451047149369643,0.032984492709110254,0.10245435729446331,3,6
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,f1_macro,0.2,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.7087632848419513,0.006616598397852798,0.7034143560204041,0.7131631750288466,0.010900639099416742,0.0025943278627937943,0.006272521840073056,0.01601010977998425,3,6
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,f1_macro,0.2,False,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,0.6935427246526841,0.012897315503656585,0.6850286512666225,0.7027376692762752,-0.0065800950563735805,0.005018102255758984,-0.017160645750495147,0.002590432364334046,3,6
