dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,mean,std,ci_lower,ci_upper,n_runs,source
yelpchi,s0,camouflage_relation_oracle,0.3,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,sage,train_on_variant,f1_macro,True,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,sage,train_on_variant,f1_macro,True,0.6211580516238032,0.05802305805082078,0.578440621527868,0.6591961489627433,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,sage,train_on_variant,f1_macro,True,0.6503314733666037,0.051051092511517036,0.6080320700805987,0.6737530498186848,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,pmp,train_on_variant,f1_macro,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,pmp,train_on_variant,f1_macro,True,0.7190103950597648,0.006181167758961915,0.7144231340287884,0.7232887138573902,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,pmp,train_on_variant,f1_macro,True,0.7175585036410933,0.005904703998533244,0.7131454529974555,0.7214274327018623,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,secgfd,train_on_variant,f1_macro,True,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,secgfd,train_on_variant,f1_macro,True,0.6869411254894603,0.0035018779223818506,0.6848524079750519,0.6894827989545362,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,secgfd,train_on_variant,f1_macro,True,0.6891746459376599,0.004603619374686442,0.6863571649110476,0.692936729565227,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,clean
yelpchi,s0,noise_edges_uniform,0.1,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,sage,train_on_variant,roc_auc,False,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,3,clean
yelpchi,s0,noise_edges_uniform,0.1,sage,train_on_variant,roc_auc,False,0.6945800235387168,0.08016427705066925,0.6352233875553375,0.7546995931444139,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,sage,train_on_variant,roc_auc,False,0.6945072888051543,0.07836235685901087,0.63645926070466,0.7530139131424015,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,pmp,train_on_variant,roc_auc,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,clean
yelpchi,s0,noise_edges_uniform,0.1,pmp,train_on_variant,roc_auc,False,0.8414178099852992,0.004759008553946609,0.8379295829821551,0.8445693678992575,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,pmp,train_on_variant,roc_auc,False,0.8376276461524507,0.0059933817974394815,0.8326999557878896,0.8415981471851358,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_on_variant,roc_auc,False,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_on_variant,roc_auc,False,0.8160379176410416,0.007886146795123996,0.8106706896419894,0.8216782452807757,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_on_variant,roc_auc,False,0.8172980906186608,0.013185975950977038,0.8085667446770156,0.8266333295730331,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,noise_edges_uniform,0.1,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,sage,train_on_variant,average_precision,False,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,3,clean
yelpchi,s0,noise_edges_uniform,0.1,sage,train_on_variant,average_precision,False,0.29475098802030164,0.10477003503736058,0.22019088982133214,0.3697240806373349,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,sage,train_on_variant,average_precision,False,0.2970383045910616,0.09924313198743062,0.22618533650613912,0.36796436680359945,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,pmp,train_on_variant,average_precision,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,noise_edges_uniform,0.1,pmp,train_on_variant,average_precision,False,0.5362906869903737,0.02162197026923227,0.5216660641992991,0.55199989628026,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,pmp,train_on_variant,average_precision,False,0.5227719824513809,0.02060047169015119,0.5079396428928684,0.5376922010726493,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_on_variant,average_precision,False,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_on_variant,average_precision,False,0.4744551169526587,0.01631298078288174,0.4636012569082049,0.4874288286560054,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_on_variant,average_precision,False,0.4764958870123362,0.024991319291903152,0.45965005927281144,0.4942410754540763,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,noise_edges_uniform,0.1,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,sage,train_on_variant,f1_macro,False,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,3,clean
yelpchi,s0,noise_edges_uniform,0.1,sage,train_on_variant,f1_macro,False,0.5998182146694045,0.052680307850990794,0.5616149080133659,0.638807123998868,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,sage,train_on_variant,f1_macro,False,0.6015644774299329,0.04925506129375515,0.5657325302305055,0.6383581952438901,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,pmp,train_on_variant,f1_macro,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,noise_edges_uniform,0.1,pmp,train_on_variant,f1_macro,False,0.7091592609752503,0.0067388355825314826,0.7043230621550322,0.7136217518620118,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,pmp,train_on_variant,f1_macro,False,0.7087632848419513,0.006616598397852798,0.7034143560204041,0.7131631750288466,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_on_variant,f1_macro,False,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_on_variant,f1_macro,False,0.6930941105074121,0.00971725765261906,0.6864216868825593,0.7003325151079869,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_on_variant,f1_macro,False,0.6935427246526841,0.012897315503656585,0.6850286512666225,0.7027376692762752,6,scenario
